chromosome	family	start	end	size	genes
10	156	15796355	15810900	2	Os10g0439862,Os10g0439986
10	1	15874303	15880050	2	Os10g0441900,Os10g0442000
10	1633	15939259	15942538	2	Os10g0443000,Os10g0443100
10	369	15983796	16000815	2	Os10g0443800,Os10g0444100
10	542	16027840	16038061	2	Os10g0444566,Os10g0444850
10	259	16027967	16038231	2	Os10g0444600,Os10g0444700
10	651	16476146	16600321	7	Os10g0451700,Os10g0452300,Os10g0452500,Os10g0452700,Os10g0453900,Os10g0454200,Os10g0454300
10	360	16852034	16898801	4	Os10g0458900,Os10g0459300,Os10g0459600,Os10g0459700
10	1689	16961697	16983032	2	Os10g0461100,Os10g0461400
10	187	17140936	17157443	2	Os10g0464500,Os10g0464800
10	587	17236433	17249923	3	Os10g0466800,Os10g0467000,Os10g0467100
10	2	17267138	17361914	6	Os10g0467900,Os10g0468500,Os10g0468800,Os10g0469000,Os10g0469300,Os10g0469600
10	15	17374458	17420814	2	Os10g0469900,Os10g0470700
10	1226	17619188	17623669	2	Os10g0474100,Os10g0474900
10	309	17646481	17660770	2	Os10g0474300,Os10g0474600
10	1226	17673233	17689465	2	Os10g0474800,Os10g0475100
10	633	17945273	17952014	2	Os10g0478450,Os10g0478500
10	1947	18169120	18227300	3	Os10g0481500,Os10g0482450,Os10g0482700
10	85	18446071	18454375	2	Os10g0487500,Os10g0487600
10	748	18598558	18631966	3	Os10g0490100,Os10g0490400,Os10g0490666
10	1444	18635437	18641882	3	Os10g0490800,Os10g0490900,Os10g0491000
10	1972	18670868	18693376	3	Os10g0492000,Os10g0492101,Os10g0492300
10	1261	18707782	18740952	2	Os10g0492900,Os10g0493600
10	12	18823677	18847382	3	Os10g0495100,Os10g0495200,Os10g0495400
10	12	18935690	18953700	3	Os10g0497300,Os10g0497366,Os10g0497432
10	180	18989312	19007634	5	Os10g0498000,Os10g0498100,Os10g0498200,Os10g0498300,Os10g0498500
10	12	19056887	19068011	2	Os10g0499500,Os10g0499800
10	373	19104084	19114168	3	Os10g0501000,Os10g0501200,Os10g0501300
10	1100	19166324	19174055	2	Os10g0502500,Os10g0502600
10	359	19288018	19335615	5	Os10g0504650,Os10g0504900,Os10g0505000,Os10g0505500,Os10g0505700
10	18	19389025	19400883	2	Os10g0507000,Os10g0507150
10	2391	19568799	19583594	2	Os10g0509401,Os10g0509600
10	4368	19677199	19692164	2	Os10g0511400,Os10g0511600
10	6	19804480	19883248	10	Os10g0513400,Os10g0513900,Os10g0514300,Os10g0514450,Os10g0514500,Os10g0514700,Os10g0514901,Os10g0515200,Os10g0515400,Os10g0515900
10	393	19831923	19839387	2	Os10g0514425,Os10g0514550
10	527	19954746	19957356	2	Os10g0516600,Os10g0516701
10	1172	20098367	20110180	2	Os10g0519800,Os10g0520100
10	357	20175634	20185391	2	Os10g0521400,Os10g0521500
10	2798	20271867	20278573	2	Os10g0522700,Os10g0522800
10	16	20282552	20299451	2	Os10g0522900,Os10g0523100
10	71	20412047	20430567	2	Os10g0525000,Os10g0525200
10	1874	20412933	20428587	2	Os10g0525101,Os10g0525301
10	49	20432064	20646880	23	Os10g0525400,Os10g0525500,Os10g0525800,Os10g0527400,Os10g0527601,Os10g0527800,Os10g0528100,Os10g0528200,Os10g0528300,Os10g0528400,Os10g0528900,Os10g0529300,Os10g0529400,Os10g0529500,Os10g0529700,Os10g0529800,Os10g0530200,Os10g0530300,Os10g0530400,Os10g0530500,Os10g0530600,Os10g0530900,Os10g0531400
10	1652	20633317	20646716	2	Os10g0530800,Os10g0531300
10	11	20895706	20902329	2	Os10g0536600,Os10g0536700
10	27	20956884	20972640	2	Os10g0537800,Os10g0538200
10	4552	20983108	20998560	2	Os10g0538450,Os10g0538950
10	691	21066730	21108901	2	Os10g0540300,Os10g0540900
10	184	21205700	21221819	2	Os10g0542900,Os10g0543400
10	76	21655489	21697778	7	Os10g0551700,Os10g0551800,Os10g0551900,Os10g0552200,Os10g0552600,Os10g0552700,Os10g0552800
10	183	21830158	21861243	4	Os10g0555600,Os10g0555700,Os10g0555900,Os10g0556100
10	557	21830469	21848556	2	Os10g0555651,Os10g0556000
10	1395	21955492	21966288	3	Os10g0557900,Os10g0558100,Os10g0558125
10	16	21968925	22023118	8	Os10g0558200,Os10g0558400,Os10g0558700,Os10g0558750,Os10g0558900,Os10g0559200,Os10g0559400,Os10g0559500
10	2627	21969310	21980947	2	Os10g0558301,Os10g0558466
10	2358	22013124	22023390	2	Os10g0559300,Os10g0559450
10	75	22400331	22414518	2	Os10g0565700,Os10g0566050
10	3761	22473573	22486431	2	Os10g0567100,Os10g0567400
10	4554	22522025	22534379	2	Os10g0568100,Os10g0568300
10	1133	22575212	22608671	5	Os10g0569400,Os10g0569600,Os10g0569800,Os10g0570001,Os10g0570200
10	931	22774961	22780305	2	Os10g0573700,Os10g0573800
10	15	23114698	23131238	2	Os10g0579600,Os10g0579800
11	85	141421	177755	4	Os11g0103550,Os11g0103800,Os11g0104240,Os11g0104220
11	80	392252	396910	2	Os11g0108650,Os11g0108700
11	442	422275	434709	2	Os11g0109000,Os11g0109301
11	639	448403	453683	2	Os11g0109633,Os11g0109700
11	2780	462875	472348	2	Os11g0109933,Os11g0109950
11	11	571319	585568	2	Os11g0112200,Os11g0112400
11	4	641561	642987	2	Os11g0113900,Os11g0114000
11	168	680034	724377	6	Os11g0114900,Os11g0115100,Os11g0115350,Os11g0115400,Os11g0116000,Os11g0116200
11	19	759592	795540	4	Os11g0116900,Os11g0117400,Os11g0117500,Os11g0117600
11	224	812243	815795	2	Os11g0117900,Os11g0118000
11	98	823449	831777	2	Os11g0118300,Os11g0118500
11	1124	905646	914006	2	Os11g0120600,Os11g0120725
11	1	947565	971857	3	Os11g0121400,Os11g0121500,Os11g0122150
11	263	1175912	1226553	3	Os11g0125900,Os11g0126400,Os11g0126800
11	17	1233932	1271179	3	Os11g0126900,Os11g0127000,Os11g0127600
11	48	1341435	1352335	2	Os11g0129000,Os11g0129200
11	153	1405320	1409547	2	Os11g0130600,Os11g0130700
11	562	1453786	1467581	2	Os11g0131900,Os11g0132000
11	1	1509884	1548581	4	Os11g0133001,Os11g0133100,Os11g0133300,Os11g0133500
11	7	1605182	1610131	2	Os11g0134300,Os11g0134400
11	285	1618494	1686789	5	Os11g0134900,Os11g0135000,Os11g0135300,Os11g0135900,Os11g0136400
11	1442	1735473	1748824	2	Os11g0137400,Os11g0137500
11	683	1781776	1800298	2	Os11g0138400,Os11g0138600
11	121	1901250	1921931	2	Os11g0141100,Os11g0141333
11	356	1933987	1944140	3	Os11g0141500,Os11g0141550,Os11g0141700
11	347	1984616	1988373	2	Os11g0142300,Os11g0142400
11	428	2024383	2029322	2	Os11g0143600,Os11g0143700
11	703	2247706	2261027	2	Os11g0148700,Os11g0148800
11	291	2423636	2437010	2	Os11g0151700,Os11g0151800
11	1307	2512383	2521841	2	Os11g0153600,Os11g0153700
11	86	2659043	2666529	2	Os11g0156300,Os11g0156401
11	114	2838414	2844384	2	Os11g0158600,Os11g0158832
11	113	2904929	2908803	2	Os11g0159900,Os11g0160000
11	42	2966226	2984650	4	Os11g0160900,Os11g0161000,Os11g0161100,Os11g0161133
11	2	3517802	3667770	10	Os11g0171800,Os11g0172150,Os11g0172300,Os11g0172350,Os11g0172400,Os11g0173432,Os11g0173550,Os11g0173750,Os11g0173800,Os11g0173900
11	1469	3721900	3739034	2	Os11g0175000,Os11g0175300
11	91	3916880	3995784	6	Os11g0178800,Os11g0179000,Os11g0179400,Os11g0179500,Os11g0179700,Os11g0180000
11	372	4094598	4101455	2	Os11g0181700,Os11g0181800
11	128	4151438	4188218	3	Os11g0182500,Os11g0182900,Os11g0183150
11	926	4287928	4297455	2	Os11g0184600,Os11g0184800
11	79	4443203	4469313	3	Os11g0187500,Os11g0187600,Os11g0187700
11	1141	4643542	4679911	3	Os11g0191800,Os11g0192500,Os11g0193800
11	58	4701769	4703613	2	Os11g0194000,Os11g0194200
11	128	4945892	4967120	2	Os11g0198900,Os11g0199000
11	21	5026325	5061398	2	Os11g0199900,Os11g0200600
11	645	5027829	5064534	2	Os11g0200000,Os11g0201400
11	21	5076111	5149959	5	Os11g0200950,Os11g0201299,Os11g0201360,Os11g0201441,Os11g0201900
11	1142	5148658	5156057	2	Os11g0201966,Os11g0202100
11	21	5155359	5176123	4	Os11g0202000,Os11g0202200,Os11g0202300,Os11g0202400
11	21	5336615	5345614	2	Os11g0205800,Os11g0205900
11	225	5355998	5375530	5	Os11g0206101,Os11g0206200,Os11g0206400,Os11g0206300,Os11g0206600
11	2797	5405958	5427714	2	Os11g0207000,Os11g0207100
11	282	5488731	5516300	2	Os11g0207700,Os11g0207900
11	21	5498727	5568307	6	Os11g0207800,Os11g0208000,Os11g0208100,Os11g0208300,Os11g0208400,Os11g0208600
11	1	5580098	5589198	2	Os11g0208700,Os11g0208800
11	21	5611296	5648372	5	Os11g0209100,Os11g0209200,Os11g0209400,Os11g0209502,Os11g0209600
11	1960	5627707	5634870	2	Os11g0209450,Os11g0209550
11	555	5712810	5758642	3	Os11g0210300,Os11g0210500,Os11g0210600
11	191	5777015	5828666	5	Os11g0211300,Os11g0211600,Os11g0211650,Os11g0212000,Os11g0212100
11	1	5839249	5881813	3	Os11g0212300,Os11g0212900,Os11g0213000
11	191	5908294	5919022	2	Os11g0213700,Os11g0213800
11	91	5936538	5997392	5	Os11g0214100,Os11g0214400,Os11g0214700,Os11g0214900,Os11g0215100
11	1440	6146834	6156093	2	Os11g0218100,Os11g0218200
11	1590	6187696	6193229	4	Os11g0218560,Os11g0218619,Os11g0218678,Os11g0218737
11	118	6296549	6307729	2	Os11g0220500,Os11g0220600
11	99	6335893	6358201	3	Os11g0221000,Os11g0221200,Os11g0221300
11	547	6494799	6506695	2	Os11g0224200,Os11g0224301
11	3505	6509996	6521680	2	Os11g0224400,Os11g0224600
11	10	6554554	6614047	2	Os11g0225300,Os11g0226400
11	59	6631719	6851812	8	Os11g0226800,Os11g0226933,Os11g0227100,Os11g0227200,Os11g0227700,Os11g0227800,Os11g0228600,Os11g0228800
11	2726	6646291	6650170	2	Os11g0226966,Os11g0227000
11	59	6872016	6898840	4	Os11g0229300,Os11g0229400,Os11g0229500,Os11g0229700
11	204	6925637	7007235	5	Os11g0230400,Os11g0230700,Os11g0231200,Os11g0231800,Os11g0232000
11	2	7011654	7110745	3	Os11g0232100,Os11g0233000,Os11g0233800
11	580	7255817	7262674	2	Os11g0236100,Os11g0236200
11	4601	7327021	7332623	2	Os11g0236932,Os11g0237300
11	10	7342094	7408213	4	Os11g0237600,Os11g0237900,Os11g0238000,Os11g0238700
11	204	7419636	7435428	3	Os11g0239000,Os11g0239200,Os11g0239400
11	47	7437775	7495335	2	Os11g0239500,Os11g0240600
11	338	7551980	7576414	3	Os11g0241200,Os11g0241700,Os11g0241832
11	116	8085126	8091256	2	Os11g0249400,Os11g0249600
11	795	8128595	8248342	6	Os11g0250400,Os11g0250600,Os11g0251200,Os11g0251400,Os11g0252400,Os11g0253100
11	1814	8417487	8422716	2	Os11g0256000,Os11g0256050
11	130	8457135	8531343	3	Os11g0256600,Os11g0256900,Os11g0257700
11	130	8648863	8678820	2	Os11g0259700,Os11g0260100
11	949	9098624	9106033	2	Os11g0265800,Os11g0265850
11	371	9193137	9297962	2	Os11g0267400,Os11g0269000
11	1	9407238	9411512	2	Os11g0269900,Os11g0270000
11	352	9748379	9776906	3	Os11g0275000,Os11g0275200,Os11g0275500
11	15	10096301	10191810	4	Os11g0282800,Os11g0283500,Os11g0284032,Os11g0284300
11	363	10235899	10376610	3	Os11g0285000,Os11g0286400,Os11g0286800
11	523	10575509	10615884	2	Os11g0291000,Os11g0291500
11	523	10935559	10978662	2	Os11g0297300,Os11g0297800
11	1974	10935633	10973314	2	Os11g0297400,Os11g0297650
11	77	11430729	11651887	6	Os11g0303600,Os11g0304050,Os11g0305400,Os11g0306300,Os11g0306400,Os11g0307300
11	744	12034676	12141801	2	Os11g0312220,Os11g0312400
11	1422	12403900	12408062	2	Os11g0362633,Os11g0368172
11	57	13770580	13915531	5	Os11g0430000,Os11g0430600,Os11g0431100,Os11g0431400,Os11g0431700
11	128	14069950	14121700	4	Os11g0434400,Os11g0434850,Os11g0435100,Os11g0435300
11	610	14189093	14204045	2	Os11g0436450,Os11g0436500
11	115	14299846	14369253	3	Os11g0438000,Os11g0438700,Os11g0439100
11	263	14390405	14430579	2	Os11g0439600,Os11g0440200
11	419	14705242	14714398	2	Os11g0444700,Os11g0444900
11	413	14997460	15075772	2	Os11g0448700,Os11g0449600
11	857	15320288	15343671	4	Os11g0453900,Os11g0454000,Os11g0454200,Os11g0454300
11	147	15452990	15462351	2	Os11g0456200,Os11g0456300
11	5	15475373	15498561	2	Os11g0457000,Os11g0457300
11	3	15667656	15676421	2	Os11g0460500,Os11g0460700
11	57	15683051	15738054	2	Os11g0460800,Os11g0461000
11	262	16435035	16442206	2	Os11g0474800,Os11g0474900
11	70	16751786	16782881	2	Os11g0479100,Os11g0479400
11	18	17388238	17563942	9	Os11g0493700,Os11g0492100,Os11g0492200,Os11g0492300,Os11g0492500,Os11g0492900,Os11g0493000,Os11g0493100,Os11g0494100
11	121	17943546	17986258	3	Os11g0503900,Os11g0504900,Os11g0505300
11	17	18288358	18314023	4	Os11g0512000,Os11g0512100,Os11g0512200,Os11g0512600
11	2689	18337730	18378851	2	Os11g0513000,Os11g0513700
11	603	18358013	18390444	2	Os11g0513500,Os11g0513900
11	2	18426136	18445713	3	Os11g0514400,Os11g0514500,Os11g0514700
11	603	18531653	18702124	5	Os11g0516800,Os11g0517400,Os11g0517800,Os11g0518900,Os11g0519500
11	88	18994678	19026620	2	Os11g0524601,Os11g0524900
11	4609	19147963	19172631	2	Os11g0527500,Os11g0528200
11	111	19207697	19281006	7	Os11g0529036,Os11g0529125,Os11g0529100,Os11g0529500,Os11g0529800,Os11g0529900,Os11g0530600
11	21	19635307	19658769	2	Os11g0538400,Os11g0539000
11	193	19701215	19708469	2	Os11g0539600,Os11g0539700
11	1853	19709715	19734418	2	Os11g0539800,Os11g0540100
11	389	19756568	19870853	4	Os11g0540600,Os11g0540900,Os11g0541200,Os11g0541600
11	394	19874927	19940949	2	Os11g0542100,Os11g0543100
11	536	20035538	20048955	2	Os11g0544900,Os11g0545000
11	1443	20321331	20332134	2	Os11g0549605,Os11g0549610
11	1734	20336764	20349189	2	Os11g0549615,Os11g0549620
11	10	20445822	20464673	2	Os11g0550100,Os11g0550500
11	3669	20482685	20503074	2	Os11g0550900,Os11g0551350
11	1	20651030	20674513	2	Os11g0555600,Os11g0556400
11	175	20748838	20773259	2	Os11g0558400,Os11g0558900
11	175	21031351	21082347	3	Os11g0564900,Os11g0565000,Os11g0565920
11	2	21213554	21301397	7	Os11g0568800,Os11g0569300,Os11g0569500,Os11g0569600,Os11g0569733,Os11g0569800,Os11g0570000
11	213	21544075	21569308	3	Os11g0573800,Os11g0574200,Os11g0574233
11	100	21608163	21609671	2	Os11g0574500,Os11g0574725
11	100	21722905	21732981	2	Os11g0576400,Os11g0576900
11	920	21760344	21763278	2	Os11g0577300,Os11g0577350
11	213	21806096	21843540	4	Os11g0578100,Os11g0578225,Os11g0578250,Os11g0578500
11	144	21860467	21877085	3	Os11g0579100,Os11g0579200,Os11g0579400
11	10	22318116	22458547	7	Os11g0588400,Os11g0588600,Os11g0589800,Os11g0590400,Os11g0590700,Os11g0590900,Os11g0591000
11	1449	22495078	22512374	5	Os11g0591700,Os11g0591800,Os11g0592000,Os11g0592100,Os11g0592200
11	100	22577889	22616875	4	Os11g0593100,Os11g0593500,Os11g0593600,Os11g0593700
11	251	22642566	22660151	4	Os11g0594500,Os11g0594600,Os11g0594900,Os11g0595100
11	240	22649728	22657726	3	Os11g0594700,Os11g0594800,Os11g0595000
11	144	22763793	22866319	4	Os11g0597400,Os11g0597700,Os11g0598300,Os11g0598500
11	1864	22768985	22808829	2	Os11g0597500,Os11g0597601
11	745	22887317	22917067	3	Os11g0598900,Os11g0599000,Os11g0599101
11	1388	23181023	23187520	2	Os11g0602500,Os11g0602600
11	10	23361134	23391708	3	Os11g0605600,Os11g0605900,Os11g0606100
11	493	23395375	23418653	3	Os11g0606200,Os11g0606400,Os11g0606800
11	2348	23410533	23426690	2	Os11g0606600,Os11g0607000
11	1	23431233	23548581	4	Os11g0607200,Os11g0608300,Os11g0608700,Os11g0609500
11	10	23565332	23595238	2	Os11g0609700,Os11g0610000
11	470	23844616	23853995	2	Os11g0614400,Os11g0614500
11	1	24067050	24086424	2	Os11g0618300,Os11g0618600
11	1583	24077719	24100566	3	Os11g0618500,Os11g0618700,Os11g0618850
11	2	24533715	24619613	2	Os11g0625900,Os11g0628000
11	10	24663927	24719902	4	Os11g0629550,Os11g0629582,Os11g0629600,Os11g0630300
11	20	24735670	24813608	4	Os11g0630700,Os11g0630900,Os11g0631100,Os11g0631600
11	6	25021621	25042999	2	Os11g0635300,Os11g0635500
11	68	25153799	25167744	3	Os11g0637000,Os11g0637100,Os11g0637200
11	3089	25321323	25345347	2	Os11g0640300,Os11g0640600
11	80	25423701	25434791	2	Os11g0641500,Os11g0641800
11	336	25466557	25503169	2	Os11g0642400,Os11g0643100
11	144	25627185	25763215	4	Os11g0645800,Os11g0645886,Os11g0646300,Os11g0647866
11	691	25806201	25882187	4	Os11g0648400,Os11g0648700,Os11g0648800,Os11g0649300
11	4618	25893929	25897219	2	Os11g0649600,Os11g0649700
11	1321	25911497	25960537	2	Os11g0649900,Os11g0650700
11	187	25944119	25952239	2	Os11g0650500,Os11g0650600
11	144	26027842	26261416	7	Os11g0652100,Os11g0653300,Os11g0654100,Os11g0654800,Os11g0655200,Os11g0655300,Os11g0655700
11	194	26269974	26294512	4	Os11g0655900,Os11g0656000,Os11g0656400,Os11g0656700
11	4619	26284758	26294481	2	Os11g0656201,Os11g0656601
11	58	26475503	26482885	2	Os11g0659600,Os11g0659700
11	1	26738642	26752365	4	Os11g0663900,Os11g0664000,Os11g0664133,Os11g0664100
11	1045	26774246	26832713	2	Os11g0664400,Os11g0665600
11	149	26777816	26799952	2	Os11g0664500,Os11g0664800
11	1	26873372	26946885	6	Os11g0665950,Os11g0666100,Os11g0666200,Os11g0666300,Os11g0667000,Os11g0667700
11	149	26967537	27021340	3	Os11g0668300,Os11g0668650,Os11g0669100
11	1	27024430	27080652	2	Os11g0669200,Os11g0670100
11	1	27152574	27157693	2	Os11g0672200,Os11g0672300
11	70	27223472	27353218	11	Os11g0673600,Os11g0673900,Os11g0676100,Os11g0676200,Os11g0674400,Os11g0676050,Os11g0675200,Os11g0676500,Os11g0676800,Os11g0677000,Os11g0677101
11	1402	27279901	27339928	2	Os11g0674932,Os11g0676650
11	4621	27368754	27386883	2	Os11g0677425,Os11g0677500
11	3695	27408007	27415869	2	Os11g0678200,Os11g0678301
11	58	27656251	27662609	2	Os11g0683700,Os11g0683800
11	10	27723969	27737645	2	Os11g0685400,Os11g0685600
11	19	27740507	27785295	2	Os11g0685700,Os11g0686250
11	10	27788716	27818431	2	Os11g0686400,Os11g0686900
11	715	27828727	27843117	2	Os11g0687100,Os11g0687200
11	10	27884617	27987984	5	Os11g0687800,Os11g0687900,Os11g0688000,Os11g0689000,Os11g0689100
11	1	28058331	28222992	9	Os11g0690066,Os11g0690332,Os11g0691100,Os11g0691280,Os11g0691300,Os11g0691400,Os11g0691500,Os11g0691600,Os11g0691650
11	840	28058495	28121906	2	Os11g0690154,Os11g0691050
11	2	28224646	28257424	2	Os11g0691800,Os11g0692500
11	2	28407554	28454914	2	Os11g0695000,Os11g0695800
11	999	28535546	28584012	2	Os11g0697350,Os11g0698567
11	134	28722783	28761600	11	Os11g0700900,Os11g0701000,Os11g0701100,Os11g0701200,Os11g0701400,Os11g0701500,Os11g0701600,Os11g0701800,Os11g0701900,Os11g0702100,Os11g0702200
11	26	28762628	28766937	2	Os11g0702300,Os11g0702400
11	61	28781311	28783983	2	Os11g0703000,Os11g0703100
11	112	28870115	28900796	3	Os11g0705200,Os11g0705900,Os11g0706200
11	1424	28932985	28939239	3	Os11g0707000,Os11g0707050,Os11g0707100
12	343	312979	318257	2	Os12g0105950,Os12g0105975
12	639	521291	526185	2	Os12g0109633,Os12g0109700
12	11	614314	626113	2	Os12g0111800,Os12g0112000
12	4	690489	695267	2	Os12g0113700,Os12g0113800
12	168	723297	762381	6	Os12g0114500,Os12g0114800,Os12g0115000,Os12g0115100,Os12g0115300,Os12g0115500
12	19	802534	825793	3	Os12g0116400,Os12g0116600,Os12g0116700
12	224	854005	858045	2	Os12g0117100,Os12g0117200
12	98	861211	869553	2	Os12g0117400,Os12g0117600
12	43	910825	916364	2	Os12g0118900,Os12g0119000
12	1971	919135	943989	2	Os12g0119350,Os12g0119700
12	263	1107406	1134301	2	Os12g0123500,Os12g0123600
12	17	1139026	1148742	2	Os12g0123700,Os12g0123800
12	48	1220955	1255942	3	Os12g0125500,Os12g0125800,Os12g0126000
12	1973	1221748	1253694	3	Os12g0125550,Os12g0125850,Os12g0126050
12	562	1359827	1375574	2	Os12g0128700,Os12g0128800
12	1796	1378167	1393653	2	Os12g0128900,Os12g0129100
12	562	1397309	1404684	2	Os12g0129300,Os12g0129350
12	954	1405136	1446378	2	Os12g0129400,Os12g0129650
12	1	1457706	1493848	4	Os12g0130200,Os12g0130300,Os12g0130500,Os12g0130800
12	7	1554892	1561568	2	Os12g0132200,Os12g0132300
12	285	1567509	1645862	5	Os12g0132500,Os12g0132800,Os12g0133000,Os12g0133100,Os12g0133300
12	683	1722709	1729205	2	Os12g0135051,Os12g0135100
12	47	1739704	1746538	2	Os12g0135500,Os12g0135800
12	121	1822395	1832039	2	Os12g0137600,Os12g0137700
12	356	1853601	1861329	3	Os12g0138100,Os12g0138166,Os12g0138200
12	428	1926855	1931399	2	Os12g0139700,Os12g0139800
12	4	1934499	1940676	2	Os12g0140000,Os12g0140200
12	4	1969715	1974672	2	Os12g0140600,Os12g0140700
12	291	2521699	2538830	2	Os12g0150700,Os12g0151000
12	357	2571700	2589973	2	Os12g0152100,Os12g0152500
12	333	2661957	2688178	2	Os12g0154000,Os12g0154600
12	52	2688759	2700272	4	Os12g0154700,Os12g0154800,Os12g0154900,Os12g0155000
12	86	2898694	2912589	2	Os12g0158300,Os12g0158400
12	385	2947866	2951591	2	Os12g0158900,Os12g0159000
12	1060	3087296	3124707	3	Os12g0161500,Os12g0161700,Os12g0161900
12	219	3186847	3190071	2	Os12g0163000,Os12g0163100
12	1259	3338061	3352763	2	Os12g0165900,Os12g0166000
12	1014	3947161	3955835	2	Os12g0177900,Os12g0178000
12	432	3955981	3964001	2	Os12g0178100,Os12g0178200
12	102	3969344	3981227	3	Os12g0178250,Os12g0178300,Os12g0178600
12	161	4120926	4146619	2	Os12g0181500,Os12g0181600
12	292	4121027	4146540	2	Os12g0181533,Os12g0181701
12	882	4213199	4217770	2	Os12g0183200,Os12g0183300
12	568	4226314	4247512	2	Os12g0184033,Os12g0184300
12	161	4881038	4894709	2	Os12g0194900,Os12g0195100
12	292	4881748	4894550	2	Os12g0194950,Os12g0195183
12	1671	5035198	5050440	2	Os12g0197500,Os12g0197700
12	4347	5098883	5104566	2	Os12g0198400,Os12g0198500
12	88	5116395	5135246	2	Os12g0198700,Os12g0199000
12	77	5172120	5365774	2	Os12g0199500,Os12g0202700
12	18	5469046	5477351	2	Os12g0204600,Os12g0204800
12	32	5569644	5590285	2	Os12g0206800,Os12g0207000
12	176	5740543	5754821	2	Os12g0209800,Os12g0210000
12	995	5756479	5763699	2	Os12g0210200,Os12g0210300
12	2073	5838245	5852392	2	Os12g0211301,Os12g0211400
12	123	6585435	6654226	3	Os12g0221700,Os12g0222800,Os12g0222900
12	515	6869987	6937071	5	Os12g0225900,Os12g0226400,Os12g0226700,Os12g0226900,Os12g0227400
12	7	7103232	7116163	2	Os12g0230133,Os12g0230200
12	780	7678711	7699212	2	Os12g0239000,Os12g0239200
12	81	7731409	7749234	2	Os12g0239900,Os12g0240000
12	15	7798181	7798850	2	Os12g0240850,Os12g0240875
12	1435	8025163	8036687	2	Os12g0245000,Os12g0245100
12	80	8869547	9077143	3	Os12g0257600,Os12g0258700,Os12g0259800
12	1615	9263755	9270109	2	Os12g0263000,Os12g0263050
12	268	9278224	9291494	2	Os12g0263200,Os12g0263600
12	445	9435934	9442194	2	Os12g0265400,Os12g0265600
12	104	9686915	9741352	4	Os12g0269100,Os12g0269200,Os12g0269600,Os12g0269700
12	10	9980291	10021620	2	Os12g0272800,Os12g0273300
12	968	10254153	10286711	2	Os12g0277000,Os12g0277400
12	702	10799671	10833579	2	Os12g0284700,Os12g0285100
12	1976	11262347	11278105	3	Os12g0291066,Os12g0291301,Os12g0291733
12	864	11262587	11278306	3	Os12g0291100,Os12g0291200,Os12g0291400
12	4627	12312393	12326040	2	Os12g0407200,Os12g0407500
12	106	12433463	12443554	2	Os12g0409700,Os12g0409900
12	4628	12911508	12963317	2	Os12g0417300,Os12g0418200
12	1660	13386281	13388454	2	Os12g0423313,Os12g0423484
12	25	13599841	13611468	3	Os12g0427000,Os12g0427100,Os12g0427450
12	77	14714136	14752232	2	Os12g0441300,Os12g0441600
12	899	14887908	14896224	2	Os12g0443500,Os12g0443600
12	77	14974988	15011459	2	Os12g0444800,Os12g0445300
12	4630	15498809	15640442	2	Os12g0451300,Os12g0453500
12	36	15998272	16082151	2	Os12g0458100,Os12g0459100
12	1068	16144947	16168600	2	Os12g0460100,Os12g0460400
12	477	16273918	16275535	2	Os12g0461050,Os12g0461300
12	547	16463056	16469853	2	Os12g0465000,Os12g0465100
12	1134	16500219	16507816	2	Os12g0465700,Os12g0465800
12	84	16617430	16642633	2	Os12g0467700,Os12g0468000
12	84	16872793	16965071	3	Os12g0470700,Os12g0471100,Os12g0472300
12	389	17668569	17682682	2	Os12g0480800,Os12g0481000
12	18	17708000	17763084	3	Os12g0481400,Os12g0481700,Os12g0482100
12	633	18334665	18349239	2	Os12g0489100,Os12g0489200
12	1	18984514	19038965	2	Os12g0499700,Os12g0500400
12	2858	19161739	19206236	3	Os12g0502800,Os12g0503000,Os12g0503300
12	2848	19608951	19630317	2	Os12g0509200,Os12g0509600
12	176	19706856	19734112	2	Os12g0511400,Os12g0511600
12	18	19716428	19757913	2	Os12g0511500,Os12g0511900
12	2855	20042293	20059545	3	Os12g0515800,Os12g0516000,Os12g0516200
12	504	20084212	20103252	3	Os12g0516900,Os12g0517000,Os12g0517100
12	4546	20868401	20871424	2	Os12g0529300,Os12g0529400
12	85	21254021	21292174	2	Os12g0534700,Os12g0535300
12	254	21368785	21424123	3	Os12g0537000,Os12g0538000,Os12g0538066
12	194	21469144	21481099	2	Os12g0538600,Os12g0538700
12	278	21691749	21700997	2	Os12g0541700,Os12g0542000
12	460	22193325	22203153	3	Os12g0548401,Os12g0548501,Os12g0548700
12	702	22213958	22334839	3	Os12g0548800,Os12g0549800,Os12g0551200
12	169	22427863	22431789	2	Os12g0552400,Os12g0552500
12	10	22477070	22502497	3	Os12g0552900,Os12g0553200,Os12g0553600
12	1127	22580880	22601182	5	Os12g0555000,Os12g0555100,Os12g0555200,Os12g0555300,Os12g0555500
12	149	22628910	22656258	3	Os12g0556200,Os12g0556300,Os12g0556500
12	69	22731572	22785768	3	Os12g0557900,Os12g0558366,Os12g0558400
12	245	22854591	22936772	3	Os12g0559200,Os12g0559934,Os12g0560200
12	10	22867479	22886341	2	Os12g0559300,Os12g0559400
12	2766	23009303	23035532	2	Os12g0561750,Os12g0562100
12	10	23182648	23195981	2	Os12g0565100,Os12g0565200
12	2849	23302307	23312202	3	Os12g0566800,Os12g0566900,Os12g0567000
12	302	23352196	23391407	3	Os12g0567800,Os12g0568200,Os12g0568500
